291;Pellet shots damage Seattle courthouse windows     http://t.co/rgr6TsfL;shooting
292;Shots fired at 2 Seattle businesses. man arrested: Seattle police have arrested a man accused of shooti... http://t.co/AWZ6xWgo #seattle;shooting
293;Shots fired at 2 Seattle businesses. man arrested: Seattle police have arrested a man accused of shooting at windows... http://t.co/i6LzkUhN;shooting
294;Pellet shots damage Seattle courthouse windows: SEATTLE (AP) — Seattle police say four windows on the s... http://t.co/qkTglqGr #seattle;shooting
295;Pellet shots damage Seattle courthouse windows http://t.co/cvri1P7B;shooting
296;Pellets shoot out Seattle courthouse window: Pellet fire shattered one window of the Seattle Municipal Courthouse at... http://t.co/RfSY3AmQ;shooting
297;One person is dead and two others are injured after being stabbed at a bar in Olympia at around 2 a.m. Tuesday.;shooting
298;Road closed for 10 hours after 'sleepy' semi truck driver loses his load: A drowsy driver caused a cras... http://t.co/Mv9UxbWk #seattle;crash
299;BBC News UK Two hurt in level crossing crash: Two people are seriously injured in a collision involving a train ... http://t.co/jiLbVquA;crash
300;Motor Vehicle Accident Freeway | Sb Sr99 To Battery | Units: A2 E2 E8;crash
301;BREAKING: 1 dead, 2 injured. Stabbing at a bar in Olympia. More to come...;shooting
302;BREAKING:  One person is dead and two others injured after a stabbing at a bar in downtown Olympia.  Q13 has a crew enroute.;shooting
303;DEVELOPING NEWS:  One person is dead and two others injured after stabbing at McCoy's Tavern in Olympia.  Police say suspect is in custody.;shooting
304;Auto Fire Alarm | 922 Mcgilvra Blvd E | Units: E34 L10;fire
305;Traffic Alert: heavy traffic southbound I-405 from Alderwood past SR522 interchange in Bothell (plan a few extra minutes);crash
306;BREAKING: suspect in Olympia stabbing is in police custody - police are continuing to investigate the scene;shooting
307;Automatic Fire Alarm Resd | 7955 28th Av Sw | Units: E37;fire
308;Traffic Alert: SB Aurora closed at Battery Street Tunnel for accident. Alternate route recommended.;crash
309;Motor Vehicle Accident | 1st Av S / S Horton St | Units: A14;crash
310;One dead after stabbing in Olympia: OLYMPIA – One person is dead and another is injured after an early ... http://t.co/nUYaSQrg #seattle;shooting
311;One dead, one injured in Olympia stabbing: One person is dead and one other was injured following a sta... http://t.co/gNuxDNUW #seattle;shooting
312;Steady rain is approaching Olympia right now and will wet down the freeways until about 9-10 then a break until rain returns mid afternoon.;NO
313;Diabetic individual must be careful to avoid injuries bcoz the inability of his system to absorb sugar reduces his capacity to heal wound.;NO
314;BBC News UK Man is shot three times in legs: A 37-year-old man is dragged through an alley and shot three times ... http://t.co/zcCIyuBD;shooting
315;Wyoming community college shooting leaves three dead: Authorities say one person has been taken into custody rel... http://t.co/qdanPAa6;shooting
316;BBC News UK Plane crash in Congo-Brazzaville: A cargo plane has crashed in Congo-Brazzaville, killing at least o... http://t.co/JZMc6EC5;NO
317;#Seahawks injury report: Doubtful - Trufant (hammy). Questionable - Bryant (foot), Hill (ankle), Rice (calf). Probable - Lynch, Scruggs;NO
318;do not get close to the water if you do not want to get wet. don't get too close to the fire if you do not wanna get burned;NO
319;Another way #PlasticPollutes- Train Cars with #Toxic Cargo Crash Off #NJ Bridge http://t.co/2TBJPvBD;NO
320;Collision at SW Alaska St & California Ave SW northbound right lane blocked. one eastbound lane blocked;crash
321;3 police cars and 2 fire trucks with sirens blaring passed by, then a minute later 1 more police car and 2 ambulances. Hope people are ok!;crash
322;Accident reported in Bellevue - SB 405 before I-90, may be blocking HOV lane..;crash
323;There's a car smoking on the freeway.... I don't think he should be driving it....;crash
324;#smoke #break;NO
325;Edm/King - One hour wait for vehicles in Edmonds due to heavy traffic.  http://t.co/OdQaJnt2;crash
326;Is it just me who keeps thinking of this with all the fiscal cliff talk? http://t.co/nBUtuKT9 Should redo scene with Boehner & Reid in car;NO
327;Exclusive story at 5 about what a law officer did on this highway hat could cost his job. http://t.co/yXtDuzC4;NO
328;Its been 11months since i last smoked a ciggarette! And im planning to never smoke again! #2012NYresolution #biggestaccomplishment #proud;NO
329;another day off, another car accident. And no, in case you're wondering: I did *not* go to the pub beforehand. A driver ran a stop sign.;crash
330;First car accident happens when I'm on the bus. That lady just won the lottery. Bus driver is #SOL;crash
331;Accident reported in Shoreline - SB 5 before 145th, right lane. Slow from nearly 175th;crash
332;Basically water-skiing in my car on the highway. Hella standing water! #SeattleRain;NO
333;I saved hundreds on my car insurance by switching...into reverse and driving away from the accident.;NO
334;Accident reported in south Seattle - SB on Rainier Ave before Genesee St, may be blocking all SB lanes...;crash
335;Accident reported in Seattle - NB SR 99 inside Battery St Tunnel. Tunnel CLOSED. Traffic must exit at Western;crash
336;Casper College in Wyoming says at least 1 dead and 1 wounded in attack that locked down campus http://t.co/YBjyU2Oh;shooting
337;At least Stanford got the punt off against the greatest kick blocking team in history - 6 blocks in last 3 games alone;NO
338;Photo: Traffic jam #igers #seattle #igers_seattle #iphonography #pacificnw #pnw #mobilephotography http://t.co/ZymTwQft;NO
339;Sneezing Fit Blamed On Massive Crash At Car Dealership http://t.co/1VwHqZcM;NO
340;Motor Vehicle Accident | 5th Av / Pine St | Units: A2;crash
341;Motor Vehicle Accident | Ne 75th St / 23rd Av Ne | Units: E16;crash
342;Motor Vehicle Accident | 24th Av E / E Roanoke St | Units: E22;crash
343;Definitely almost set off the smoke alarm boiling water. In my defense there was something on the pot, I didn't burn water...;NO
344;Sneezing Fit Blamed On Massive Crash At Car Dealership http://t.co/Ac3AmUJC;NO
345;Shipwreck treasures revealed: A worker holds up a silver coin from the shipwreck of a 1804 galleon on i... http://t.co/UsCMXuto #seattle;NO
346;Automatic Fire Alarm Resd | 8704 40th Av Ne | Units: E40;fire
347;Breaking: SFD confirms a man was shot in both legs in West Seattle and taken to Harborview with non-life-threatening injuries;crash
348;Update: Police investigate shooting in South Delridge http://t.co/1DUdzvdy;shooting
349;BREAKING: My intrepid weather report based on my walk home from work is the following...I'M SOGGY. #Seattle #SeattleRain #INeedANewUmbrella;NO
350;Report: Mother alleges DSHA failed to notify her or law enforcement of her daughter's reported sexual abuse http://t.co/g0DB43Hm;NO
351;Police: Suspect in gym shower assault claimed all ‘signs’ pointed to sex: Police: Suspect in gym shower... http://t.co/AYdjjnmk #seattle;NO
352;Police checking if suspect used electronics to track victims: Police want to determine whether Danford Grant, a... http://t.co/jbUm7mQH;NO
353;Herald| Young man shot in the leg on Delridge Way in West Seattle. Police searching for suspects: Information fr... http://t.co/6EP9seDH;shooting
354;McLaughlin on UW's blocking: “We finished number-one in the nation in blocking, and we still feel like we can get better.;NO
355;McLaughlin on blocking, cont: We settled down as the match went, and we blocked balls at the end of every game, which is a good sign.”;NO
356;Motor Vehicle Accident | Sw Holden St / 16th Av Sw | Units: E11;crash
357;Seriously Los Angeles? A traffic jam....at midnight?;NO
358;Grasslands Road Just Desserts Cupcake 32-Ounce Tea for One Teapot and Teacup Set: Grasslands Road Just Desserts ... http://t.co/MBHgBQ7R;NO
359;BBC News UK Fracking extent report dismissed: The energy department has dismissed a report that 60% of the UK c... http://t.co/L51iXsIN;NO
360;Scary ass city.. Hearin gun shots while your making a ham sammich;shooting
361;Just had the longest piggy back ride I've ever had to my car. It was amazing. Blocks and blocks and the boy didn't drop me;NO
362;BBC News UK Police car crash victim killed: A man dies when he is struck by a Surrey Police car as he walked alo... http://t.co/99tqvp33;NO
363;Auto Fire Alarm | 3301 S Norfolk St | Units: E33 L12;fire
364;BBC News UK Man hurt in horse carriage crash: A man is seriously injured in a crash between a car and a horse-dr... http://t.co/qdQYolZv;crash
365;Kansas City Chiefs player fatally shoots himself, police say - http://t.co/zaQyHkhw http://t.co/7FM1bUzU;shooting
366;A Happy Accident (Kindle Edition) newly tagged music: A Happy Accident (Kindle Edition)By Evan Tyler   ... http://t.co/wwLHJS5t #music;NO
367;Need a break from a car collision? Ready to break in the Holidays? Try this: http://t.co/XLia0MAU;NO
368;A Chiefs player shot his girlfriend and then killed himself at the stadium. What a tragedy and scary event... ??;shooting
369;Electronic stability control braking may have helped reduce motor vehicle crashes  http://t.co/wQWePX08;NO
370;I just saw a car accident in issaquah crazy stressful;crash
371;25 Ways to Drive Traffic to your Website: eBook - Use video to drive traffic - http://t.co/3aWN3mqr;NO
372;My sack lunch! ???????? #weed #ounce #fire #smoke #mylunch #legal http://t.co/WnpQP1PN;NO
373;Intention it is like the wheel of the car, giving direction to people. If not this wheel on the car, can you use that car?;NO
374;Man wounded in car in south Seattle: SEATTLE (AP) — A driver who was shot by unknown suspects flagged d... http://t.co/SmUHRSHv #seattle;crash
375;crash reported on the river rd at 77th ave east;crash
376;Car sales bounce back from Sandy: Car sales rebounded even more than expected in November after being hurt a mon... http://t.co/kfrF1bJ0;NO
377;Police Accountability Report: Episode 72 – LRN.fm http://t.co/QTpB9bqM CopBlockOrg;NO
378;Lower Spokane St Bridge has re-opened to vehicle traffic;crash
379;Lower Spokane St Bridge has closed to vehicle traffic;crash
380;Police hope surveillance footage can lead to clues in shooting death http://t.co/iIXddQxo;shooting
381;Police hope surveillance footage can lead to clues in shooting death: Police are hoping to find two men spotted by a... http://t.co/WIl2EwZw;shooting
382;Auto Fire Alarm | 3714 Garfield Pl Ne | Units: E17 L9;crash
383;Structural damage closes Ferndale bridge: FERNDALE, Wash. (AP) — A weekend accident caused structural d... http://t.co/J34gvxT7 #seattle;crash
384;I5 NB at 44th Ave W there is an accident blocking the left lane AND the HOV off-ramp lane!;crash
385;Just saw multiple emergency vehicles on the tarmac at Seatac. Fire engines & ambulance. NOT MY PLANE! Still alarming to see.;crash
386;Gresham police investigating gang-related shooting | http://t.co/9DdLPF6u http://t.co/DuznucNO;shooting
387;Collision at Rainier Ave S & S Henderson St 2 eastbound lanes blocked w/o Rainier Ave S;crash
388;Free Listings Report: Free Listings Report eBay® Double Powerseller With 28000+ Feedback Finally Reveals The Sec... http://t.co/ADLCfxLW;NO
389;#Bones Spoilers Keck's Exclusives: Digging Up Bones' New Year Scoop:  http://t.co/ycNqUqju;NO
390;Structural damage closes Ferndale bridge: A weekend accident caused structural damage to a bridge over ... http://t.co/Fpop6qQa #seattle;crash
391;Motor Vehicle Accident | 50th Av S / S Henderson St | Units: E33;crash
392;Exclusive Peek of 'Eat My Vegan' on YouTube's HUNGRY: Get an exclusive sneak peek of _Eat My Vegan_, the new series... http://t.co/ZLmXK5sE;NO
393;Structural damage closes Ferndale bridge: An accident that caused structural damage to a bridge over th... http://t.co/xG4VLVAx #seattle;crash
394;Someone shot at garfield with a bb gun during 4th period. Not in lockdown. #badass;shooting
395;Orlando police officer arrested after probe: The Orlando Police Department announced the arrest of agency officer. http://t.co/DgFsZkZ9;NO
396;Auto Fire Alarm | 3896 Benton Ln Ne | Units: E22 L4;fire
397;Motor Vehicle Accident | 5th Av / University St | Units: A5;crash
398;crash on right side, sb sr 167 south of 180th, wsp & fire units on scene;crash
399;Updated with link to police report: Stand-up comic Micah Katt Williams arrested after alleged bar dispute: http://t.co/VsuGkHHs;NO
400;Other medical news: no sinus infection. Possible mild eye infection, but no antibiotics, because drug-resistant bacteria is nobody's friend.;NO
401;Sanford officer charged in hit-and-run crash: An off-duty Sanford officer was charged in a hit-and-run crash ear... http://t.co/4KWT1MF3;NO
402;Some Highway Traffic Systems Open to Man-in-the-Middle Attack: Highway traffic systems deployed across the Unite... http://t.co/V9fxsqi4;NO
403;Some Highway Traffic Systems Open to Man-in-the-Middle Attack: Highway traffic systems deployed across the Unite... http://t.co/WDzF5gAw;NO
404;Avoided getting into a head on collision with a car driving down a center turn lane by honking furiously. WAY #toocloseforcomfort;NO
405;Apparently unrelated incident also drew large response to Broadway B of A just before vehicle spotted in Montlake area. SPD busy.;NO
406;Dec 03, 1941 - German units, some suffering 40% frostbite casualties, began pulling back from the suburbs of... http://t.co/lVM9E5B9;NO
407;SPD chase suspect in Montlake following University Bookstore shooting incident: Police blocked stre... http://t.co/0lOAsT2X CAPITOL HILL;crash
408;UW Alert:Suspect vehicle moving again 45th/Montlake Stay out area. Active, slow police pursuit near the campus.;crash
409;sr 19 north of Egg & I Road (Jefferson County), overturned semi has road blocked;crash
410;Wife says shots have been fired at University Bookstore in the U District. Anyone hear anything about this?;shooting
411;Shots fired at university bookstore....great;shooting
412;UW ALERT: SHOTS FIRED:Report of shots fired at the University Book Store, 4326 University Way NE, Veh fled from scene, Blk Audi;shooting
413;Shooting on campus, shooter fled. Hopefully no one was hurt...;shooting
414;Shots were just fired at the UW bookstore...stay safe everyone!!!;shooting
415;The UW sent out an alert about shots being fired near the bookstore on University Way. A vehicle fled from the... http://t.co/8bmU4y2z;shooting
416;Gun shots on the ave. Suspect fled in a black Audi.;shooting
417;jesus christ. shots fired at UW bookstore!;shooting
418;AWWW SHIIITTT!!! shots fired at the bookstore! it's not even night time why is scary stuff happening?!;shooting
419;Shots fired at UW bookstore!! I'm glad I wasn't there.;shooting
420;Shots fired at U Bookstore!?! Yipes. Hope friends and coworkers are all ok.;shooting
421;Providence Eyewitness News Injury Report: Week 13Providence Eyewitness NewsTAMPA BAY BUCCANEERS at DENVER BRONCOS —... http://t.co/cskaviv2;shooting
422;and just to think that I was going to bookstore earlier, I just got a text saying there were shot fired.. #scary;shooting
423;Shots fired at UW Bookstore. Uh oh. http://t.co/XiXpaWif;shooting
424;Shots fired at the bookstore? You'd think #UW was in Compton;shooting
425;UPDATE: We are updating our story here. Shots reportedly fired at University Book Store http://t.co/QprN0em0;shooting
426;#BREAKING: text alert says shots have been fired at the #University of Washington Bookstore. #UW Please be careful out there.;shooting
427;Police looking for a shooting suspect who fled the #UW bookstore in a black Audio. To all the #Dawgs out there, please be careful.;shooting
428;Shots fired at the bookstore, it goes #DOWN on the ave lol;shooting
429;Just got a UW alert saying shots were fired at the UW bookstore...anybody have more info?;shooting
430;Seattle police investigate shooting near UW http://t.co/YpBd1lYy;shooting
431;Shots fired at the UW bookstore. Hide yo kids hide yo wife #sketch;shooting
432;SPD chase suspect in Montlake following University Bookstore shooting incident http://t.co/wXNPPvji;shooting
433;Reports say police have #UW shooting suspect cornered.;shooting
434;Shots fired, police sirens, helicopters swarming the area, it all goes down on the ave #UW;shooting
435;U-Dstrict shooting suspect in custody according to Seattle Police;shooting
436;I hope no one got hurt when shots were fired at the UW bookstore. Everyone keep their fingers crossed! #prayers;shooting
437;Shots fired at the UW bookstore. We about that lyfe. #GhettoBitches;shooting
438;Following Montlake chase, shooting suspect arrested. Meanwhile, man with gun busted at Broadway B of A http://t.co/EKbbz95D;shooting
439;Well there were apparently shots fired two blocks away from me at the bookstore. Oh, the perks of living in a city.;shooting
440;UW ALERT: SHOTS FIRED:Report of shots fired at the University Book Store! #bigyikes Stay Safe!!;shooting
441;Seattle Police arrest suspect in University Way shooting - UPDATES: http://t.co/mnj4mvry;shooting
442;No injuries in the U-District shooting, but a window was shattered by gunfire;shooting
443;Seattle police investigate shooting near UW http://t.co/u4Fey1hB;shooting
444;Shootings again during dead week?! #wow;shooting
445;Crazy: shots fired near U Bookstore. police chase. suspect apprehended on 45th and 17th. Be safe, Dawgs!;shooting
446;Unknowingly was in the midst of the guy firing shots on the ave in the last hour #thanksforlettingmeknow #UW;shooting
447;Oh my...shots fired at U-Bookstore. Be safe Huskies.;shooting
448;Shots fired.... Everyone get the fuck down #udubproblems;shooting
449;Seattle Police arrest suspect in University Way shooting http://t.co/BwK0NzJa;shooting
450;According to all the emergency texts I'm getting about shots fired on campus and a police chase, I picked a good day to work from home :|;shooting
451;UW Alert:  SHOTS FIRED:  Report of shots fired at the University Book Store, 4326 University Way NE, Veh fled from scene, Blk Audi;shooting
452;shots fired at the university bookstore?!?! #WTF #Scared;shooting
453;Blocked in my neighborhood and the cop goes: you might want to walk away from that car because he has a gun and you don't want to get shot.;NO
454;Suspect vehicle and suspect located away from campus at Lake Washington and Roanoke. Active police response - stay out of area #UWalert;NO
455;Car prowler steals climbing gear out of car near crowded restaurant Saturday night: Jessica t... http://t.co/eeYKcTZ7 PHINNEY-VIEW RIDGE;NO
456;Seattle Police arrest suspect in University Bookstore shooting !!! My baby goes to school so near by... so unsettling. http://t.co/hwRjs4Pw;shooting
457;Shooting at UW, and the rent check needs to go where the shooting happened??? #nothanks #someoneelsecandoit;shooting
458;SPD chase suspect in Montlake following University Bookstore shooting incident: Police blocked streets in Montla... http://t.co/iEtW9bW8;shooting
459;Minard: Shots Fired on the Ave http://t.co/upfz9iLF;shooting
460;The trauma nurses started playing a slideshow of car crashes and played I'll Be Missing You. Eventually I started crying. #RIPsiggy;NO
461;Jamming to smang it! # smash #bang;NO
462;all these UW police reports are making me not wanna go outside! that and the rain;shooting
463;Structural damage closes Ferndale bridge: An accident that caused structural damage to a bridge over the Nooksack... http://t.co/trwO0vdF;crash
464;Breaking: Small plane has crashed into traffic, why is there no ambulance? People just strolling around, ahhhhhh I see. http://t.co/UeTk13Qm;crash
465;A shooting occurred near the University of Washington’s Book Store. Luckily, no one was injured during the incident. http://t.co/JpSFkhYt;shooting
466;Seattle Police: Suspect arrested in shooting near UW http://t.co/gywSdPE0;shooting
467;Filling out a police report;NO
468;Lacey teen dies after house fire http://t.co/7sJ9gKMd;fire
469;Accident reported in Kent - SB 167 south of Willis, HOV lane.;crash
470;Crash briefly blocking the center lane SB 167 south of Willis- already cleared.;crash
471;Motor Vehicle Accident Freeway | Nb I5 At 45 | Units: A25 E17 E22;crash
472;Accident in U District - NB 5 before 45th, TWO right lanes. Firetruck on scene. Backed up from Albro;crash
473;Crash blocks the TWO right lanes NB 5 after 45th- it's lining you up from the Convention Center. ugh, Mondays!;crash
474;Man bites police dog...you know you just can not make up these headlines! lol http://t.co/QJgmnGbp http://t.co/fegU2UNp;NO
475;Corbett Report Radio 264 – Who Are the Muslim Brotherhood? http://t.co/35CpaPlF The Corbett Report;NO
476;Traffic Alert: there is water over the eastbound lanes of the Kent-Kangley road next to Lake Meridian in Kent.  Use caution in this area.;crash
477;Good Morning - no major incidents to report on the local highways - keeping an eye on the north end Sounder service (should be operating);crash
478;Santa' banned from fire truck: HAMPTON, N.H. — A NH fire chief barred actors portraying Santa Claus a... http://t.co/eL0iO01J #FireNews;NO
479;A Computer for Your Car's Windshield - Auto makers including Daimler and General Motors are working on windshields d... http://t.co/HGyoc6Av;NO
480;Turkish Police Clash with Kurds – James Corbett on PressTV http://t.co/g2XZArrM The Corbett Report;NO
481;BBC News UK Shot wife 'killed with own gun': The wife of a Norfolk council leader believed to have been killed b... http://t.co/JWydNXTB;shooting
482;One dead after stabbing in Olympia: OLYMPIA – One person is dead and two others are injured after an early morning... http://t.co/qTRHhxJy;shooting
483;Correction:  One dead, one injured in Olympia stabbing.;shooting
484;Police: Argument leads to man's death: Daytona Beach police are investigating a homicide after an argument left ... http://t.co/qLVl8iXY;NO
485;1 killed, 1 injured in Olympia tavern stabbing: One person has been killed and one injured in a stabbin... http://t.co/EQ1NsqMU #seattle;shooting
486;Shots fired at 2 Seattle University District businesses. man arrested • http://t.co/kFhR7IWe;shooting
487;My basic plan was to start the story with an explosion and end with an even bigger explosion in MAD SCIENCE INSTITUTE http://t.co/hUCyrG1V;NO
488;Better Writing: To beat writer’s block, improve on something you finished long ago. Make new scenes. It’ll get your brain in gear. #writetip;NO
489;Stalled truck NB I5 at the Boeing Access Road blocking the TWO left lanes!;crash
490;City defies warnings, merges fire, police depts.: By Justin Engel Michigan Live BAY CITY, Mich. — The ... http://t.co/5iOayUIS #FireNews;NO
491;BBC News UK MP breaks down over 'cold' nurses: An MP breaks down in tears as she describes the coldness, resent... http://t.co/eIp20EFx;NO
492;How Petraeus Quietly Stoked the Fires of Sectarian War Without Getting Burned http://t.co/VwOVsAgZ;NO
493;I know you told me break their hearts but its you I want to break apart;NO
494;To the idiot who's car alarm goes off for 60 seconds every time a bus or truck goes by. Hope you have a dead battery at the end of the day!;NO
495;Easily share reports with coworkers: http://t.co/zz3b5Yfz #mobile #reporting;NO
496;Police reports reveal new details in Belcher murder-suicide | ProFootballTalk (via http://t.co/PyF0Vo7J) http://t.co/vnqaAjD3;NO
497;Magician's hair catches fire on TV: HLN's A.J. Hammer reports on a magician Wayne Houchin, who was seriously bur... http://t.co/7cGwNnJ7;NO
498;Our Auto Locksmiths Are The Best! Automotive locksmith usually refers to opening of a locked car door when a... http://t.co/t25Fr5WB;NO
499;Seahawks would tie Giants common game tie break if finished 10-6 and 8-4 in NFC w Giants (Giants 4-1 and Seahawks 4-1) dal, car, sfo, gbp;NO
500;that awkward moment when you think you're having a fire drill at work.then you make it outside! & the effin fire trucks are pulling in ??;fire
501;it's not a fake one!! there's an electrical fire in my building & I left all my ish inside. Smh. ??;fire
502;Ballard's former art church to be torn down: Ballard's Art Church is about to go away. The old church... http://t.co/7a2Uowza #seattle;fire
503;stall reported, nb I-5 at Spokane St, blocking HOV;crash
504;I5 NB before the West Seattle Bridge, an accident is blocking the HOV lane!;crash
505;Man running from police hit by car in Richland: A man running from police was struck by a car and went ... http://t.co/cJzXcHmQ #seattle;crash
506;Man running from police hit by car in Richland: A man running from police was struck by a car and went through the... http://t.co/EBcVsbP8;crash
507;BBC News UK Woman dies in Castledawson crash: A 52-year-old woman has died in hospital following a traffic accid... http://t.co/oiVHNaEa;NO
508;An actress could be facing jail time after police claim she lied about not driving car during accident: http://t.co/X633iS7N;NO
509;I don't want to break any girls heart so I let her break mine;NO
510;NASA's MODIS program provides satellite views of in-progress fires and extent of damage by past fires. #AGU12 #NASASocial;NO
511;Free block, C Block;NO
512;Sunset to NB I-405, crash blocking right lane;crash
513;Roccos Block Land Free: Play the challenging Jump and Run game 'Rocco´s Block Land Free', on your Android device for... http://t.co/xpSuF03d;NO
514;Check out this 1999 Volvo 610 Highway Truck http://t.co/pVuDKD22 click for details;NO
515;#nowplaying Blackberry Smoke - Up In Smoke;NO
516;Man running from police hit by car in Richland: A man running from police was struck by a car and went ... http://t.co/vZx7JxKO #seattle;crash
517;tow truck w/stall, sb I-5 on ship canal, blocking right lane;crash
518;Police report shows new details in Jovan Belcher murder-suicide | Shutdown Corner - Yahoo! Sports http://t.co/VtkTy8za ( men, guns= terrible;NO
519;BREAKING: Wisconsin's Bret Bielema to be next Head Hog - KATV - Breaking News, Weather and Razorback Sports http://t.co/loAW8eqc;NO
520;“Yelling at living things does tend to kill the spirit in them. Sticks & stones may break our bones but words will break our hearts”Fulghum;NO
521;Past me was looking out for present me and burned some Built to Spill CDs and also left them in my moms car.;NO
522;Bellevue officers disciplined for incident at Seahawks game: Two Bellevue Police officers were discipli... http://t.co/IUrQUh9D #seattle;NO
523;just sitting here in a car dealership waiting for the dealership folk to get my car ready.;NO
524;The Wired Cars of the 2012 L.A. Auto Show | Autopia | http://t.co/k2QEwi2V http://t.co/iUqe8ZD6;NO
525;2012 Los Angeles Auto Show: Complete Coverage: The 2012 Los Angeles Auto Show opened this weekend, and Automotiv... http://t.co/yeyoJ6Yb;NO
526;2012 Los Angeles Auto Show: Studs and Duds: Our look at what's hot--and what's not--at the 2012 Los Angeles Auto Show. http://t.co/eE1eNDx2;NO
527;Galpin Auto Sports Plans to Build its Own Ford GT Successor: During the 2012 L.A. Auto Show, Galpin Auto Sports ... http://t.co/RtAU5eEG;NO
528;I voted early during the 2008 election to work on this road: Suiattle Road 'No Impact' Finding a Big Impact on Hikers http://t.co/jVGbzpdq;NO
529;Study: Electronic Stability Control Saved Over 2000 Lives From 2008 To 2010: A report from the National Highway ... http://t.co/8tUyqODg;NO
530;I just looked up and my neighbor's house was a different color. That was alarming.;fire
531;Auto Fire Alarm | 525 14th Av E | Units: E25 L10;fire
532;#Hannukah #Channukah #Car Yeah your race car driver buddy needs this! http://t.co/yJRD7WjJ  Open Source Racing Gear!!!;NO
533;Mr. Burns Explains the Fiscal Cliff: The sad thing is, his description of a driver who's willing to crash the c... http://t.co/ZYoN6oQH;NO
534;LOOK: Police Find Honest Shoppers In Sting Operation http://t.co/YK6ae6Bl;NO
535;Elite status nothing higher, I'm a UFO, Unidentified Flower, We outta space, Exclusive taste, Exclusive kicks, Everyday;NO
536;I didn't nearly stop my car to get a closer look at the handsome construction worker under the Ballard Bridge.  I stopped my car. #cool;NO
537;got my car back but i think i fucked up the tire on the loaner car. i feel awful :( #canthavenicethings;NO
538;1981 Porsche Turbo Cabriolet Exterior: White Interior: Black Stock #: 51210 VIN #: WP0ZZZ91ZFS151210... http://t.co/hmr1zgMd;NO
539;Automatic Fire Alarm Resd | 354 N 77th St | Units: E21;fire
540;BURN IT DOWN.seriously, we're lighting things on fire in the front yard. Giant Fire Pit&gt.Studying for My LOK interview.;NO
541;PostBusiness| Report: Suspect in fatal China fire angry over pay: Report: Suspect in fatal China fire angry over... http://t.co/acGWAVsL;NO
542;I am nonchalantly roasting marshmallows as the house burns #logic #ThugLife #;NO
543;Kent Police officer hailed a hero for saving teen's life: KENT – A Kent Police Officer is due to receiv... http://t.co/e4sKEqrx #seattle;NO
544;Auto Fire Alarm | 500 Wall St | Units: E2 L4;fire
545;Don't worry, be happy. xo #legalize #bobmarley #lyrics #quote #happy #smoke #seattle #blaze #celebrate #onel http://t.co/1FGMB9iM;NO
546;BBC News UK 'Critical' West Coast report due: A report into the failure of the tendering process for the West Co... http://t.co/vUZwD8Ik;NO
547;Vincent Van Gogh, why do you weep? You were on your way to heaven but the road was steep and who was there to break your fall? -S.M.;NO
548;Seattle Police officers given directive on marijuana enforcement: The Seattle Police Department told it... http://t.co/tLDwCdBL #seattle;NO
549;Agyekum Law Office - Seattle Top Injury & Car Accident Attorney on eBay Classifieds Seattle http://t.co/5PPxQbHH #eBayClassifieds;NO
550;most entertaining part was the guy that came and started grabbing up all the road blinkers the buckley fire department laid to direct trafic;NO
551;^^Or maybe a plastic recorder band. Or a very quiet car with very squeaky brakes driving around the block over and over.;NO
552;Street legal BMW M1 Pro Car with original pro car body kit.Like/Share http://t.co/273Ti4AW;NO
553;Grand Theft Auto IV: Save $1.09 on Grand Theft Auto IV 280 New and Used from: $12.49 List Price: $19.99 Amazon P... http://t.co/3ULbptPP;NO
554;Pre Order Grand Theft Auto V: Pre Order Grand Theft Auto V 1 New and Used from: $59.96 List Price: $59.99 Amazon... http://t.co/J3y23Btx;NO
555;Every year there are over 400 thousands house fires due to chimney fires.  Is your chimney safe to use? http://t.co/NqRJ1Uo4;NO
556;Tacoma police seek public’s help in finding boy charged with murder: TACOMA — Tacoma police are asking ... http://t.co/9M6kedBa #seattle;NO
557;Auto Fire Alarm | 4831 35th Av Sw | Units: L11;fire
558;Vanilla Reign: DuPont Says White is World’s Most Popular Car Color: In its annual Color Popularity Report, DuPon... http://t.co/xEbZ2GGl;NO
559;Better to be a speed bump than no bump at all. #Mariners  Trying to get something done to be better.;NO
560;Auto Fire Alarm | 3512 S Juneau St | Units: B5 E13 E30 L12;fire
561;She wanted me to show you her bump. no bruising appeared. http://t.co/wnS70nDS;NO
562;Slumping Ravens fire offensive coordinator Cameron: Cam Cameron has been fired as offensive coordinator of the... http://t.co/gZv5702y;NO
563;West Allis Police officers punched during scuffle: WEST ALLIS - Two police officers from West Allis were recover... http://t.co/zqsDPjUy;NO
564;DevJuice: iTC Daily Reports delivered to your inbox: While testing out Wevito's Daily Reports product, I had s... http://t.co/JDr9FAWQ;NO
565;Blazed #sonofagunart #sketch #sketchoftheday #skulls #snakes #blazed #blazednation #pinup http://t.co/8iqYpsuA;NO
566;these ratchet guys wanted my # so I gave them my ratchet friend's # loooooooooool;NO
567;Reports that Dez Bryant finger injury might be worse than thought.;NO
568;Family of four displaced after Redmond house fire: A large single family home went up in flames Monday ... http://t.co/CTz7la5r #seattle;fire
569;1 dead in Kitsap County house fire: One person died Monday in a house fire at Suquamish. http://t.co/fVNxUF0z;fire
570;PHOTOS: Safeway truck overturns, blocks road: A truck carrying goods for Safeway crashed Monday afterno... http://t.co/vOWKpPm0 #seattle;crash
